seq_id,start,end,strand,feat_id,feat_type,gene,desc
"REL606",203813,204838,1,"ECB_00177","CDS","lpxD","UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase"
"REL606",204943,205398,1,"ECB_00178","gene","fabZ",""
"REL606",204943,205398,1,"ECB_00178","CDS","fabZ","(3R)-hydroxymyristoyl ACP dehydratase"
"REL606",205402,206190,1,"ECB_00179","gene","lpxA",""
"REL606",205402,206190,1,"ECB_00179","CDS","lpxA","UDP-N-acetylglucosamine acyltransferase"
"REL606",206190,207338,1,"ECB_00180","gene","lpxB",""
"REL606",206190,207338,1,"ECB_00180","CDS","lpxB","lipid-A-disaccharide synthase"
"REL606",207335,207931,1,"ECB_00181","gene","rnhB",""
"REL606",207335,207931,1,"ECB_00181","CDS","rnhB","ribonuclease HII"
"REL606",207968,211450,1,"ECB_00182","gene","dnaE",""
"REL606",207968,211450,1,"ECB_00182","CDS","dnaE","DNA polymerase III subunit alpha"
"REL606",211463,212422,1,"ECB_00183","gene","accA",""
"REL606",211463,212422,1,"ECB_00183","CDS","accA","acetyl-CoA carboxylase subunit alpha"
"REL606",212521,214662,1,"ECB_00184","gene","ldcC",""
"REL606",212521,214662,1,"ECB_00184","CDS","ldcC","lysine decarboxylase 2, constitutive"
"REL606",214719,215108,1,"ECB_00185","gene","yaeR",""
"REL606",214719,215108,1,"ECB_00185","CDS","yaeR","predicted lyase"
"REL606",215173,216471,1,"ECB_00186","gene","tilS",""
"REL606",215173,216471,1,"ECB_00186","CDS","tilS","tRNA(Ile)-lysidine synthetase"
"REL606",216520,216774,-1,"ECB_00187","gene","rof",""
"REL606",216520,216774,-1,"ECB_00187","CDS","rof","modulator of Rho-dependent transcription termination"
"REL606",216767,216967,-1,"ECB_00188","gene","yaeP",""
"REL606",216767,216967,-1,"ECB_00188","CDS","yaeP","hypothetical protein"
"REL606",217133,217678,1,"ECB_00189","gene","yaeQ",""
"REL606",217133,217678,1,"ECB_00189","CDS","yaeQ","hypothetical protein"
"REL606",217675,218097,1,"ECB_00190","gene","yaeJ",""
"REL606",217675,218097,1,"ECB_00190","CDS","yaeJ","hypothetical protein"
"REL606",218111,218821,1,"ECB_00191","gene","cutF",""
"REL606",218111,218821,1,"ECB_00191","CDS","cutF","lipoprotein involved with copper homeostasis and adhesion"
"REL606",219021,219845,-1,"ECB_00192","gene","yaeF",""
"REL606",219021,219845,-1,"ECB_00192","CDS","yaeF","predicted lipoprotein"
"REL606",219898,221616,-1,"ECB_00193","gene","proS",""
"REL606",219898,221616,-1,"ECB_00193","CDS","proS","prolyl-tRNA synthetase"
"REL606",221727,222434,-1,"ECB_00194","gene","yaeB",""
"REL606",221727,222434,-1,"ECB_00194","CDS","yaeB","hypothetical protein"
"REL606",222431,222835,-1,"ECB_00195","gene","rcsF",""
"REL606",222431,222835,-1,"ECB_00195","CDS","rcsF","predicted outer membrane protein, signal"
"REL606",222953,223768,-1,"ECB_00196","gene","metQ",""
"REL606",222953,223768,-1,"ECB_00196","CDS","metQ","DL-methionine transporter subunit"
"REL606",223808,224461,-1,"ECB_00197","gene","metI",""
"REL606",223808,224461,-1,"ECB_00197","CDS","metI","DL-methionine transporter subunit"
"REL606",224454,225485,-1,"ECB_00198","gene","metN",""
"REL606",224454,225485,-1,"ECB_00198","CDS","metN","DL-methionine transporter subunit"
"REL606",225673,226245,1,"ECB_00199","gene","gmhB",""
"REL606",225673,226245,1,"ECB_00199","CDS","gmhB","hypothetical protein"
"REL606",226609,228150,1,"ECB_r00001","gene","rrsH",""
"REL606",226609,228150,1,"ECB_r00001","rRNA","rrsH","16S ribosomal RNA"
"REL606",228219,228295,1,"ECB_t00001","gene","ileV",""
"REL606",228219,228295,1,"ECB_t00001","tRNA","ileV","tRNA-Ile"
"REL606",228338,228413,1,"ECB_t00002","gene","alaV",""
"REL606",228338,228413,1,"ECB_t00002","tRNA","alaV","tRNA-Ala"
"REL606",228588,231493,1,"ECB_r00002","gene","rrlH",""
"REL606",228588,231493,1,"ECB_r00002","rRNA","rrlH","23S ribosomal RNA"
"REL606",231680,231799,1,"ECB_r00003","gene","rrfH",""
"REL606",231680,231799,1,"ECB_r00003","rRNA","rrfH","5S ribosomal RNA"
"REL606",231852,231928,1,"ECB_t00003","gene","aspU",""
"REL606",231852,231928,1,"ECB_t00003","tRNA","aspU","tRNA-Asp"
"REL606",232091,232894,1,"ECB_00200","gene","dkgB",""
"REL606",232091,232894,1,"ECB_00200","CDS","dkgB","2,5-diketo-D-gluconate reductase B"
"REL606",232891,233805,-1,"ECB_00201","gene","yafC",""
"REL606",232891,233805,-1,"ECB_00201","CDS","yafC","predicted DNA-binding transcriptional regulator"
"REL606",234046,234846,1,"ECB_00202","gene","yafD",""
"REL606",234046,234846,1,"ECB_00202","CDS","yafD","hypothetical protein"
"REL606",234850,235473,1,"ECB_00203","gene","yafE",""
"REL606",234850,235473,1,"ECB_00203","CDS","yafE","predicted S-adenosyl-L-methionine-dependent methyltransferase"
"REL606",235521,236879,-1,"ECB_00204","gene","mltD",""
"REL606",235521,236879,-1,"ECB_00204","CDS","mltD","predicted membrane-bound lytic murein transglycosylase D"
"REL606",236951,237706,-1,"ECB_00205","gene","gloB",""
"REL606",236951,237706,-1,"ECB_00205","CDS","gloB","predicted hydroxyacylglutathione hydrolase"
"REL606",237740,238462,1,"ECB_00206","gene","yafS",""
"REL606",237740,238462,1,"ECB_00206","CDS","yafS","predicted S-adenosyl-L-methionine-dependent methyltransferase"
"REL606",238459,238926,-1,"ECB_00207","gene","rnhA",""
"REL606",238459,238926,-1,"ECB_00207","CDS","rnhA","ribonuclease H"
"REL606",238991,239722,1,"ECB_00208","gene","dnaQ",""
"REL606",238991,239722,1,"ECB_00208","CDS","dnaQ","DNA polymerase III subunit epsilon"
"REL606",239855,239931,1,"ECB_t00004","gene","aspV",""
"REL606",239855,239931,1,"ECB_t00004","tRNA","aspV","tRNA-Asp"
"REL606",240261,241046,1,"ECB_00209","gene","yafT",""
"REL606",240261,241046,1,"ECB_00209","CDS","yafT","predicted aminopeptidase"
"REL606",241257,242024,1,,"repeat_region","IS1","repeat region"
"REL606",241312,241587,1,"ECB_00210","gene","insA-2",""
"REL606",241312,241587,1,"ECB_00210","CDS","insA-2","IS1 protein InsA"
"REL606",241506,242009,1,"ECB_00211","gene","insB-2",""
"REL606",241506,242009,1,"ECB_00211","CDS","insB-2","IS1 protein InsB"
"REL606",242011,242382,1,"ECB_00212","gene","ECB_00212",""
"REL606",242011,242382,1,"ECB_00212","CDS","ECB_00212","hypothetical protein"
"REL606",242813,243949,1,"ECB_00213","gene","yhhI",""
"REL606",242813,243949,1,"ECB_00213","CDS","yhhI","predicted transposase"
"REL606",243990,244760,-1,"ECB_00214","gene","yafV",""
"REL606",243990,244760,-1,"ECB_00214","CDS","yafV","predicted C-N hydrolase family amidase, NAD(P)-binding"
"REL606",244914,245387,1,"ECB_00215","gene","ykfE",""
"REL606",244914,245387,1,"ECB_00215","CDS","ykfE","inhibitor of vertebrate C-lysozyme"
"REL606",245430,247874,-1,"ECB_00216","gene","fadE",""
"REL606",245430,247874,-1,"ECB_00216","CDS","fadE","acyl-CoA dehydrogenase"
"REL606",248114,248692,1,"ECB_00217","gene","lpcA",""
"REL606",248114,248692,1,"ECB_00217","CDS","lpcA","phosphoheptose isomerase"
"REL606",248898,249665,1,"ECB_00218","gene","yafJ",""
"REL606",248898,249665,1,"ECB_00218","CDS","yafJ","predicted amidotransfease"
"REL606",249636,250376,-1,"ECB_00219","gene","yafK",""
"REL606",249636,250376,-1,"ECB_00219","CDS","yafK","hypothetical protein"
"REL606",250532,250810,-1,"ECB_00220","gene","yafQ",""
"REL606",250532,250810,-1,"ECB_00220","CDS","yafQ","predicted toxin of the YafQ-DinJ toxin-antitoxin system"
"REL606",250813,251073,-1,"ECB_00221","gene","dinJ",""
"REL606",250813,251073,-1,"ECB_00221","CDS","dinJ","predicted antitoxin of YafQ-DinJ toxin-antitoxin system"
"REL606",251283,252032,1,"ECB_00222","gene","yafL",""
"REL606",251283,252032,1,"ECB_00222","CDS","yafL","predicted lipoprotein and C40 family peptidase"
"REL606",252208,252705,1,"ECB_00223","gene","yafM",""
"REL606",252208,252705,1,"ECB_00223","CDS","yafM","hypothetical protein"
"REL606",252921,254630,-1,"ECB_00224","gene","fhiA","promoterless fragment; also pseudo in K-12 MG1655"
"REL606",252921,254630,-1,"ECB_00224","CDS","fhiA","b0229; flagellar system protein"
"REL606",254620,255390,1,"ECB_00225","gene","mbhA","promoterless fragment; also pseudo in K-12 MG1655"
"REL606",254620,255390,1,"ECB_00225","CDS","mbhA","b0230; flagellar motor protein"
"REL606",255461,256516,1,"ECB_00226","gene","dinB",""
"REL606",255461,256516,1,"ECB_00226","CDS","dinB","DNA polymerase IV"
"REL606",256568,256861,1,"ECB_00227","gene","yafN",""
"REL606",256568,256861,1,"ECB_00227","CDS","yafN","predicted antitoxin of the YafO-YafN toxin-antitoxin system"
"REL606",256864,257262,1,"ECB_00228","gene","yafO",""
"REL606",256864,257262,1,"ECB_00228","CDS","yafO","predicted toxin of the YafO-YafN toxin-antitoxin system"
"REL606",257272,257724,1,"ECB_00229","gene","yafP",""
"REL606",257272,257724,1,"ECB_00229","CDS","yafP","predicted acyltransferase with acyl-CoA N-acyltransferase domain"
"REL606",257958,258224,1,"ECB_00230","gene","ykfJ",""
"REL606",257958,258224,1,"ECB_00230","CDS","ykfJ","hypothetical protein"
"REL606",258193,258693,1,"ECB_00231","gene","prfH",""
"REL606",258193,258693,1,"ECB_00231","CDS","prfH","peptide chain release factor 2"
"REL606",258750,260207,-1,"ECB_00232","gene","pepD",""
"REL606",258750,260207,-1,"ECB_00232","CDS","pepD","aminoacyl-histidine dipeptidase (peptidase D)"
"REL606",260468,260926,1,"ECB_00233","gene","gpt",""
"REL606",260468,260926,1,"ECB_00233","CDS","gpt","xanthine phosphoribosyltransferase"
"REL606",261018,262262,1,"ECB_00234","gene","yafA",""
"REL606",261018,262262,1,"ECB_00234","CDS","yafA","fermentation/respiration switch protein"
"REL606",262320,262721,1,"ECB_00235","gene","crl",""
"REL606",262320,262721,1,"ECB_00235","CDS","crl","DNA-binding transcriptional regulator"
"REL606",262792,263559,1,,"repeat_region","IS1","repeat region"
"REL606",262847,263122,1,"ECB_00236","gene","insA-3",""
"REL606",262847,263122,1,"ECB_00236","CDS","insA-3","IS1 protein InsA"
"REL606",263041,263544,1,"ECB_00237","gene","insB-3",""
"REL606",263041,263544,1,"ECB_00237","CDS","insB-3","IS1 protein InsB"
"REL606",263555,264592,-1,"ECB_00238","gene","phoE",""
"REL606",263555,264592,-1,"ECB_00238","CDS","phoE","outer membrane phosphoporin protein E"
"REL606",264880,265983,1,"ECB_00239","gene","proB",""
"REL606",264880,265983,1,"ECB_00239","CDS","proB","gamma-glutamyl kinase"
"REL606",265995,267248,1,"ECB_00240","gene","proA",""
"REL606",265995,267248,1,"ECB_00240","CDS","proA","gamma-glutamyl phosphate reductase"
"REL606",267363,267438,1,"ECB_t00005","gene","thrW",""
"REL606",267363,267438,1,"ECB_t00005","tRNA","thrW","tRNA-Thr"
"REL606",267565,267975,-1,"ECB_00241","gene","yagP",""
"REL606",267565,267975,-1,"ECB_00241","CDS","yagP","predicted transcriptional regulator"
"REL606",267954,268910,-1,"ECB_00242","gene","yagQ",""
"REL606",267954,268910,-1,"ECB_00242","CDS","yagQ","hypothetical protein"
"REL606",268920,271118,-1,"ECB_00243","gene","yagR",""
"REL606",268920,271118,-1,"ECB_00243","CDS","yagR","predicted oxidoreductase with molybdenum-binding domain"
"REL606",271115,272071,-1,"ECB_00244","gene","yagS",""
"REL606",271115,272071,-1,"ECB_00244","CDS","yagS","predicted oxidoreductase with FAD-binding domain"
"REL606",272068,272757,-1,"ECB_00245","gene","yagT",""
"REL606",272068,272757,-1,"ECB_00245","CDS","yagT","predicted xanthine dehydrogenase, 2Fe-2S subunit"
"REL606",273174,273788,1,"ECB_00246","gene","yagU",""
"REL606",273174,273788,1,"ECB_00246","CDS","yagU","conserved inner membrane protein"
"REL606",274035,274364,-1,"ECB_00247","gene","ykgJ",""
"REL606",274035,274364,-1,"ECB_00247","CDS","ykgJ","predicted ferredoxin"
"REL606",274677,275387,-1,"ECB_00248","gene","yagV",""
"REL606",274677,275387,-1,"ECB_00248","CDS","yagV","hypothetical protein"
"REL606",275356,276999,-1,"ECB_00249","gene","yagW",""
"REL606",275356,276999,-1,"ECB_00249","CDS","yagW","predicted receptor"
"REL606",276989,279514,-1,"ECB_00250","gene","yagX",""
"REL606",276989,279514,-1,"ECB_00250","CDS","yagX","predicted aromatic compound dioxygenase"
"REL606",279540,280208,-1,"ECB_00251","gene","yagY",""
"REL606",279540,280208,-1,"ECB_00251","CDS","yagY","hypothetical protein"
"REL606",280266,280901,-1,"ECB_00252","gene","yagZ",""
"REL606",280266,280901,-1,"ECB_00252","CDS","yagZ","hypothetical protein"
"REL606",280927,281517,-1,"ECB_00253","gene","ykgK",""
"REL606",280927,281517,-1,"ECB_00253","CDS","ykgK","predicted regulator"
"REL606",282292,282519,1,"ECB_00254","gene","ykgL",""
"REL606",282292,282519,1,"ECB_00254","CDS","ykgL","hypothetical protein"
"REL606",282694,282957,-1,"ECB_00255","gene","ykgM",""
"REL606",282694,282957,-1,"ECB_00255","CDS","ykgM","50S ribosomal protein L31"
"REL606",284537,288793,1,"ECB_00256","gene","eaeH",""
"REL606",284537,288793,1,"ECB_00256","CDS","eaeH","attaching and effacing protein, pathogenesis factor"
"REL606",288933,289784,-1,"ECB_00257","gene","ykgA",""
"REL606",288933,289784,-1,"ECB_00257","CDS","ykgA","predicted DNA-binding transcriptional regulator"
"REL606",290375,290968,-1,"ECB_00258","gene","ykgB",""
"REL606",290375,290968,-1,"ECB_00258","CDS","ykgB","conserved inner membrane protein"
"REL606",290980,291216,-1,"ECB_00259","gene","ykgI",""
"REL606",290980,291216,-1,"ECB_00259","CDS","ykgI","hypothetical protein"
"REL606",291325,292650,-1,"ECB_00260","gene","ykgC",""
"REL606",291325,292650,-1,"ECB_00260","CDS","ykgC","pyridine nucleotide-disulfide oxidoreductase"
"REL606",292876,293730,1,"ECB_00261","gene","ykgD",""
"REL606",292876,293730,1,"ECB_00261","CDS","ykgD","predicted DNA-binding transcriptional regulator"
"REL606",294257,294976,1,"ECB_00262","gene","ykgE",""
"REL606",294257,294976,1,"ECB_00262","CDS","ykgE","predicted oxidoreductase"
"REL606",294987,296414,1,"ECB_00263","gene","ykgF",""
"REL606",294987,296414,1,"ECB_00263","CDS","ykgF","predicted amino acid dehydrogenase with NAD(P)-binding domain and ferridoxin-like domain"
"REL606",296407,297102,1,"ECB_00264","gene","ykgG",""
"REL606",296407,297102,1,"ECB_00264","CDS","ykgG","predicted transporter"
"REL606",297057,297269,-1,"ECB_00265","gene","ECB_00265",""
"REL606",297057,297269,-1,"ECB_00265","CDS","ECB_00265","unknown CDS"
"REL606",297345,298013,-1,"ECB_00266","gene","ykgH",""
"REL606",297345,298013,-1,"ECB_00266","CDS","ykgH","predicted inner membrane protein"
"REL606",298226,299896,-1,"ECB_00267","gene","betA",""
"REL606",298226,299896,-1,"ECB_00267","CDS","betA","choline dehydrogenase"
"REL606",299910,301382,-1,"ECB_00268","gene","betB",""
"REL606",299910,301382,-1,"ECB_00268","CDS","betB","betaine aldehyde dehydrogenase, NAD-dependent"
"REL606",301396,301983,-1,"ECB_00269","gene","betI",""
"REL606",301396,301983,-1,"ECB_00269","CDS","betI","transcriptional regulator BetI"
"REL606",302112,304145,1,"ECB_00270","gene","betT",""
"REL606",302112,304145,1,"ECB_00270","CDS","betT","choline transporter of high affinity"
"REL606",305020,306108,1,"ECB_00271","gene","yahA",""
"REL606",305020,306108,1,"ECB_00271","CDS","yahA","predicted DNA-binding transcriptional regulator"
"REL606",306150,307082,-1,"ECB_00272","gene","yahB",""
"REL606",306150,307082,-1,"ECB_00272","CDS","yahB","predicted DNA-bindng transcriptional regulator"
"REL606",307174,307671,-1,"ECB_00273","gene","yahC",""
"REL606",307174,307671,-1,"ECB_00273","CDS","yahC","predicted inner membrane protein"
"REL606",307929,308534,1,"ECB_00274","gene","yahD",""
"REL606",307929,308534,1,"ECB_00274","CDS","yahD","predicted transcriptional regulator with ankyrin domain"
"REL606",308574,309437,1,"ECB_00275","gene","yahE",""
"REL606",308574,309437,1,"ECB_00275","CDS","yahE","hypothetical protein"
"REL606",309427,310974,1,"ECB_00276","gene","yahF",""
"REL606",309427,310974,1,"ECB_00276","CDS","yahF","predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain"
"REL606",310974,312392,1,"ECB_00277","gene","yahG",""
"REL606",310974,312392,1,"ECB_00277","CDS","yahG","hypothetical protein"
"REL606",312814,313764,1,"ECB_00278","gene","yahI",""
"REL606",312814,313764,1,"ECB_00278","CDS","yahI","predicted carbamate kinase-like protein"
"REL606",313774,315156,1,"ECB_00279","gene","yahJ",""
"REL606",313774,315156,1,"ECB_00279","CDS","yahJ","deaminase"
"REL606",315533,316582,1,"ECB_00280","gene","yahK",""
"REL606",315533,316582,1,"ECB_00280","CDS","yahK","predicted oxidoreductase, Zn-dependent and NAD(P)-binding"
"REL606",316826,317641,1,"ECB_00281","gene","yahL",""
"REL606",316826,317641,1,"ECB_00281","CDS","yahL","hypothetical protein"
"REL606",318054,318299,1,"ECB_00282","gene","yahM",""
"REL606",318054,318299,1,"ECB_00282","CDS","yahM","hypothetical protein"
"REL606",318316,318987,-1,"ECB_00283","gene","yahN",""
"REL606",318316,318987,-1,"ECB_00283","CDS","yahN","neutral amino-acid efflux system"
"REL606",319134,319409,1,"ECB_00284","gene","yahO",""
"REL606",319134,319409,1,"ECB_00284","CDS","yahO","hypothetical protein"
"REL606",319507,321093,-1,"ECB_00285","gene","prpR",""
"REL606",319507,321093,-1,"ECB_00285","CDS","prpR","DNA-binding transcriptional activator"
"REL606",321332,322222,1,"ECB_00286","gene","prpB",""
"REL606",321332,322222,1,"ECB_00286","CDS","prpB","2-methylisocitrate lyase"
"REL606",322662,323831,1,"ECB_00287","gene","prpC",""
"REL606",322662,323831,1,"ECB_00287","CDS","prpC","2-methylcitrate synthase"
"REL606",323865,325316,1,"ECB_00288","gene","prpD",""
"REL606",323865,325316,1,"ECB_00288","CDS","prpD","2-methylcitrate dehydratase"
"REL606",325356,327242,1,"ECB_00289","gene","prpE",""
"REL606",325356,327242,1,"ECB_00289","CDS","prpE","predicted propionyl-CoA synthetase with ATPase domain"
"REL606",327478,328737,1,"ECB_00290","gene","codB",""
"REL606",327478,328737,1,"ECB_00290","CDS","codB","cytosine transporter"
"REL606",328727,330010,1,"ECB_00291","gene","codA",""
"REL606",328727,330010,1,"ECB_00291","CDS","codA","cytosine deaminase"
"REL606",330347,331246,-1,"ECB_00292","gene","cynR",""
"REL606",330347,331246,-1,"ECB_00292","CDS","cynR","DNA-binding transcriptional dual regulator"
"REL606",331355,332014,1,"ECB_00293","gene","cynT",""
"REL606",331355,332014,1,"ECB_00293","CDS","cynT","carbonic anhydrase"
"REL606",332045,332515,1,"ECB_00294","gene","cynS",""
"REL606",332045,332515,1,"ECB_00294","CDS","cynS","cyanate hydratase"
"REL606",332548,333702,1,"ECB_00295","gene","cynX",""
"REL606",332548,333702,1,"ECB_00295","CDS","cynX","predicted cyanate transporter"
"REL606",333805,334416,-1,"ECB_00296","gene","lacA",""
"REL606",333805,334416,-1,"ECB_00296","CDS","lacA","galactoside O-acetyltransferase"
"REL606",334482,335735,-1,"ECB_00297","gene","lacY",""
"REL606",334482,335735,-1,"ECB_00297","CDS","lacY","galactoside permease"
"REL606",335787,338861,-1,"ECB_00298","gene","lacZ",""
"REL606",335787,338861,-1,"ECB_00298","CDS","lacZ","beta-D-galactosidase"
"REL606",338984,340066,-1,"ECB_00299","gene","lacI",""
"REL606",338984,340066,-1,"ECB_00299","CDS","lacI","lac repressor"
"REL606",340143,341090,-1,"ECB_00300","gene","mhpR",""
"REL606",340143,341090,-1,"ECB_00300","CDS","mhpR","DNA-binding transcriptional activator, 3HPP-binding"
"REL606",341167,342831,1,"ECB_00301","gene","mhpA",""
"REL606",341167,342831,1,"ECB_00301","CDS","mhpA","3-(3-hydroxyphenyl)propionate hydroxylase"
"REL606",342833,343777,1,"ECB_00302","gene","mhpB",""
"REL606",342833,343777,1,"ECB_00302","CDS","mhpB","2,3-dihydroxyphenylpropionate 1,2-dioxygenase"
"REL606",343780,344661,1,"ECB_00303","gene","mhpC",""
"REL606",343780,344661,1,"ECB_00303","CDS","mhpC","2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase"
"REL606",344671,345480,1,"ECB_00304","gene","mhpD",""
"REL606",344671,345480,1,"ECB_00304","CDS","mhpD","2-keto-4-pentenoate hydratase"
"REL606",345477,346427,1,"ECB_00305","gene","mhpF",""
"REL606",345477,346427,1,"ECB_00305","CDS","mhpF","acetaldehyde dehydrogenase"
"REL606",346424,347437,1,"ECB_00306","gene","mhpE",""
"REL606",346424,347437,1,"ECB_00306","CDS","mhpE","4-hydroxy-2-ketovalerate aldolase"
"REL606",347815,349026,1,"ECB_00307","gene","mhpT",""
"REL606",347815,349026,1,"ECB_00307","CDS","mhpT","predicted 3-hydroxyphenylpropionic transporter"
